cart,purchase,view,view_to_cart,cart_to_purchase
0.0,0.0,7.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,36.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,43.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,13.0,0.0,
0.0,2.0,40.0,0.0,inf
0.0,0.0,9.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,68.0,0.0,
0.0,0.0,76.0,0.0,
0.0,0.0,29.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,23.0,0.0,
0.0,0.0,13.0,0.0,
1.0,1.0,87.0,0.011494252873563218,1.0
0.0,0.0,34.0,0.0,
1.0,0.0,49.0,0.02040816326530612,0.0
0.0,1.0,53.0,0.0,inf
0.0,0.0,28.0,0.0,
0.0,0.0,35.0,0.0,
0.0,0.0,44.0,0.0,
0.0,0.0,39.0,0.0,
2.0,0.0,82.0,0.024390243902439025,0.0
0.0,0.0,17.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,24.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,2.0,0.0,
1.0,1.0,18.0,0.05555555555555555,1.0
0.0,0.0,9.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,65.0,0.0,
0.0,0.0,43.0,0.0,
0.0,0.0,55.0,0.0,
0.0,0.0,63.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,42.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,153.0,0.0,
0.0,0.0,24.0,0.0,
1.0,0.0,132.0,0.007575757575757576,0.0
0.0,0.0,8.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,30.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,50.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,65.0,0.0,
0.0,0.0,85.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,62.0,0.0,
0.0,0.0,35.0,0.0,
5.0,0.0,60.0,0.08333333333333333,0.0
0.0,0.0,53.0,0.0,
0.0,0.0,81.0,0.0,
0.0,0.0,74.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,26.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,25.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,36.0,0.0,
0.0,0.0,48.0,0.0,
1.0,0.0,32.0,0.03125,0.0
0.0,0.0,34.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,30.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,43.0,0.0,
1.0,0.0,37.0,0.02702702702702703,0.0
0.0,0.0,32.0,0.0,
0.0,0.0,35.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,4.0,0.0,
1.0,2.0,293.0,0.0034129692832764505,2.0
0.0,0.0,5.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,11.0,0.0,
1.0,0.0,19.0,0.05263157894736842,0.0
0.0,0.0,10.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,53.0,0.0,
0.0,0.0,30.0,0.0,
0.0,0.0,101.0,0.0,
1.0,0.0,33.0,0.030303030303030304,0.0
0.0,0.0,5.0,0.0,
0.0,0.0,53.0,0.0,
0.0,0.0,24.0,0.0,
0.0,0.0,50.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,41.0,0.0,
0.0,0.0,45.0,0.0,
0.0,0.0,42.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,45.0,0.0,
3.0,1.0,61.0,0.04918032786885246,0.3333333333333333
0.0,0.0,10.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,23.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,24.0,0.0,
0.0,0.0,29.0,0.0,
0.0,0.0,53.0,0.0,
0.0,0.0,25.0,0.0,
0.0,1.0,32.0,0.0,inf
0.0,0.0,36.0,0.0,
0.0,1.0,118.0,0.0,inf
0.0,0.0,47.0,0.0,
0.0,0.0,35.0,0.0,
0.0,0.0,27.0,0.0,
0.0,0.0,41.0,0.0,
0.0,1.0,126.0,0.0,inf
0.0,0.0,14.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,17.0,0.0,
2.0,0.0,314.0,0.006369426751592357,0.0
5.0,1.0,498.0,0.010040160642570281,0.2
1.0,0.0,136.0,0.007352941176470588,0.0
2.0,1.0,355.0,0.005633802816901409,0.5
0.0,1.0,95.0,0.0,inf
1.0,0.0,238.0,0.004201680672268907,0.0
0.0,0.0,190.0,0.0,
0.0,0.0,41.0,0.0,
0.0,0.0,106.0,0.0,
0.0,0.0,38.0,0.0,
0.0,0.0,124.0,0.0,
0.0,0.0,68.0,0.0,
0.0,0.0,65.0,0.0,
0.0,1.0,60.0,0.0,inf
1.0,0.0,218.0,0.0045871559633027525,0.0
0.0,0.0,147.0,0.0,
0.0,0.0,230.0,0.0,
0.0,0.0,118.0,0.0,
0.0,0.0,119.0,0.0,
0.0,0.0,61.0,0.0,
0.0,0.0,37.0,0.0,
0.0,0.0,24.0,0.0,
0.0,0.0,50.0,0.0,
0.0,0.0,20.0,0.0,
3.0,0.0,63.0,0.047619047619047616,0.0
0.0,0.0,49.0,0.0,
0.0,0.0,94.0,0.0,
1.0,1.0,437.0,0.002288329519450801,1.0
2.0,0.0,278.0,0.007194244604316547,0.0
0.0,1.0,158.0,0.0,inf
0.0,0.0,24.0,0.0,
0.0,0.0,33.0,0.0,
0.0,0.0,30.0,0.0,
0.0,1.0,131.0,0.0,inf
0.0,0.0,34.0,0.0,
0.0,0.0,172.0,0.0,
0.0,0.0,157.0,0.0,
0.0,0.0,177.0,0.0,
1.0,0.0,155.0,0.0064516129032258064,0.0
0.0,0.0,55.0,0.0,
0.0,0.0,63.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,7.0,0.0,
0.0,1.0,97.0,0.0,inf
0.0,1.0,81.0,0.0,inf
0.0,0.0,73.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,2.0,0.0,
2.0,1.0,173.0,0.011560693641618497,0.5
0.0,0.0,52.0,0.0,
1.0,1.0,60.0,0.016666666666666666,1.0
0.0,0.0,151.0,0.0,
0.0,0.0,88.0,0.0,
0.0,0.0,28.0,0.0,
0.0,0.0,90.0,0.0,
1.0,1.0,30.0,0.03333333333333333,1.0
0.0,0.0,17.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,26.0,0.0,
0.0,0.0,9.0,0.0,
1.0,0.0,12.0,0.08333333333333333,0.0
1.0,0.0,32.0,0.03125,0.0
0.0,0.0,10.0,0.0,
1.0,0.0,40.0,0.025,0.0
0.0,0.0,41.0,0.0,
0.0,0.0,27.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,39.0,0.0,
0.0,0.0,67.0,0.0,
0.0,0.0,59.0,0.0,
0.0,0.0,54.0,0.0,
0.0,0.0,29.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,66.0,0.0,
0.0,0.0,46.0,0.0,
0.0,0.0,28.0,0.0,
0.0,0.0,192.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,74.0,0.0,
0.0,0.0,86.0,0.0,
0.0,1.0,23.0,0.0,inf
0.0,0.0,122.0,0.0,
3.0,3.0,381.0,0.007874015748031496,1.0
3.0,3.0,249.0,0.012048192771084338,1.0
0.0,0.0,130.0,0.0,
8.0,5.0,280.0,0.02857142857142857,0.625
0.0,0.0,121.0,0.0,
0.0,0.0,116.0,0.0,
0.0,0.0,98.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,23.0,0.0,
0.0,0.0,206.0,0.0,
0.0,0.0,44.0,0.0,
0.0,0.0,86.0,0.0,
0.0,0.0,45.0,0.0,
0.0,0.0,101.0,0.0,
1.0,1.0,27.0,0.037037037037037035,1.0
0.0,0.0,18.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,30.0,0.0,
0.0,0.0,31.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,28.0,0.0,
0.0,1.0,14.0,0.0,inf
0.0,0.0,15.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,32.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,35.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,5.0,0.0,
1.0,0.0,22.0,0.045454545454545456,0.0
0.0,0.0,4.0,0.0,
0.0,0.0,28.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,38.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,24.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,27.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,48.0,0.0,
0.0,0.0,42.0,0.0,
1.0,0.0,52.0,0.019230769230769232,0.0
0.0,0.0,57.0,0.0,
0.0,0.0,61.0,0.0,
0.0,0.0,52.0,0.0,
0.0,0.0,59.0,0.0,
0.0,0.0,72.0,0.0,
0.0,0.0,45.0,0.0,
0.0,0.0,86.0,0.0,
4.0,0.0,56.0,0.07142857142857142,0.0
0.0,0.0,44.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,11.0,0.0,
1.0,1.0,9.0,0.1111111111111111,1.0
0.0,0.0,33.0,0.0,
0.0,0.0,65.0,0.0,
0.0,0.0,47.0,0.0,
0.0,0.0,46.0,0.0,
0.0,0.0,44.0,0.0,
0.0,0.0,36.0,0.0,
0.0,0.0,61.0,0.0,
0.0,0.0,77.0,0.0,
0.0,0.0,205.0,0.0,
0.0,0.0,44.0,0.0,
0.0,0.0,64.0,0.0,
1.0,0.0,43.0,0.023255813953488372,0.0
0.0,0.0,67.0,0.0,
0.0,0.0,99.0,0.0,
1.0,0.0,69.0,0.014492753623188406,0.0
1.0,0.0,56.0,0.017857142857142856,0.0
0.0,0.0,27.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,33.0,0.0,
0.0,0.0,25.0,0.0,
0.0,0.0,57.0,0.0,
0.0,0.0,23.0,0.0,
0.0,1.0,137.0,0.0,inf
0.0,0.0,28.0,0.0,
0.0,0.0,31.0,0.0,
0.0,0.0,44.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,75.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,5.0,0.0,
0.0,1.0,68.0,0.0,inf
1.0,0.0,25.0,0.04,0.0
0.0,0.0,7.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,28.0,0.0,
0.0,0.0,62.0,0.0,
0.0,0.0,94.0,0.0,
0.0,0.0,66.0,0.0,
0.0,0.0,52.0,0.0,
0.0,0.0,59.0,0.0,
0.0,0.0,40.0,0.0,
1.0,0.0,56.0,0.017857142857142856,0.0
0.0,0.0,46.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,67.0,0.0,
0.0,0.0,100.0,0.0,
0.0,0.0,53.0,0.0,
0.0,0.0,39.0,0.0,
0.0,0.0,79.0,0.0,
0.0,0.0,32.0,0.0,
1.0,0.0,93.0,0.010752688172043012,0.0
0.0,0.0,80.0,0.0,
0.0,0.0,48.0,0.0,
0.0,0.0,98.0,0.0,
1.0,2.0,295.0,0.003389830508474576,2.0
1.0,0.0,109.0,0.009174311926605505,0.0
0.0,0.0,27.0,0.0,
0.0,0.0,11.0,0.0,
1.0,0.0,22.0,0.045454545454545456,0.0
0.0,0.0,7.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,4.0,0.0,
1.0,0.0,61.0,0.01639344262295082,0.0
0.0,0.0,60.0,0.0,
0.0,2.0,225.0,0.0,inf
4.0,0.0,183.0,0.02185792349726776,0.0
0.0,0.0,22.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,148.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,30.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,26.0,0.0,
0.0,0.0,7.0,0.0,
0.0,1.0,16.0,0.0,inf
0.0,0.0,101.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,33.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,25.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,61.0,0.0,
0.0,0.0,74.0,0.0,
0.0,0.0,58.0,0.0,
2.0,0.0,216.0,0.009259259259259259,0.0
0.0,0.0,15.0,0.0,
0.0,0.0,3.0,0.0,
1.0,0.0,12.0,0.08333333333333333,0.0
0.0,0.0,9.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,40.0,0.0,
0.0,1.0,10.0,0.0,inf
0.0,1.0,13.0,0.0,inf
0.0,0.0,32.0,0.0,
1.0,0.0,54.0,0.018518518518518517,0.0
0.0,0.0,9.0,0.0,
0.0,0.0,27.0,0.0,
0.0,0.0,23.0,0.0,
0.0,0.0,36.0,0.0,
0.0,0.0,33.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,5.0,0.0,
1.0,0.0,8.0,0.125,0.0
0.0,0.0,7.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,21.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,5.0,0.0,
7.0,4.0,140.0,0.05,0.5714285714285714
0.0,0.0,68.0,0.0,
0.0,0.0,81.0,0.0,
0.0,0.0,43.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,35.0,0.0,
0.0,0.0,57.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,90.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,4.0,0.0,
1.0,0.0,22.0,0.045454545454545456,0.0
0.0,0.0,7.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,38.0,0.0,
0.0,0.0,27.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,27.0,0.0,
0.0,1.0,174.0,0.0,inf
0.0,0.0,16.0,0.0,
1.0,1.0,160.0,0.00625,1.0
0.0,1.0,36.0,0.0,inf
0.0,0.0,20.0,0.0,
0.0,0.0,17.0,0.0,
0.0,0.0,43.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,33.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,45.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,25.0,0.0,
0.0,0.0,5.0,0.0,
2.0,1.0,70.0,0.02857142857142857,0.5
0.0,0.0,7.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,73.0,0.0,
0.0,0.0,31.0,0.0,
0.0,0.0,9.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,14.0,0.0,
0.0,0.0,30.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,144.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,25.0,0.0,
0.0,0.0,10.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,18.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,16.0,0.0,
0.0,0.0,31.0,0.0,
0.0,0.0,25.0,0.0,
0.0,0.0,15.0,0.0,
0.0,0.0,33.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,20.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,31.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,29.0,0.0,
0.0,0.0,31.0,0.0,
0.0,0.0,28.0,0.0,
5.0,1.0,246.0,0.02032520325203252,0.2
1.0,0.0,218.0,0.0045871559633027525,0.0
3.0,0.0,229.0,0.013100436681222707,0.0
1.0,1.0,54.0,0.018518518518518517,1.0
3.0,0.0,159.0,0.018867924528301886,0.0
0.0,0.0,65.0,0.0,
0.0,0.0,25.0,0.0,
0.0,0.0,22.0,0.0,
0.0,0.0,44.0,0.0,
0.0,0.0,12.0,0.0,
2.0,0.0,11.0,0.18181818181818182,0.0
0.0,0.0,38.0,0.0,
0.0,0.0,18.0,0.0,
1.0,0.0,75.0,0.013333333333333334,0.0
2.0,0.0,40.0,0.05,0.0
0.0,0.0,98.0,0.0,
2.0,0.0,102.0,0.0196078431372549,0.0
3.0,0.0,58.0,0.05172413793103448,0.0
0.0,0.0,35.0,0.0,
0.0,0.0,28.0,0.0,
0.0,0.0,71.0,0.0,
0.0,0.0,19.0,0.0,
0.0,0.0,68.0,0.0,
0.0,0.0,42.0,0.0,
2.0,1.0,176.0,0.011363636363636364,0.5
0.0,0.0,44.0,0.0,
0.0,0.0,52.0,0.0,
0.0,0.0,58.0,0.0,
0.0,0.0,74.0,0.0,
0.0,0.0,43.0,0.0,
0.0,0.0,72.0,0.0,
1.0,0.0,93.0,0.010752688172043012,0.0
0.0,0.0,47.0,0.0,
0.0,0.0,118.0,0.0,
1.0,1.0,126.0,0.007936507936507936,1.0
7.0,2.0,466.0,0.015021459227467811,0.2857142857142857
1.0,1.0,448.0,0.002232142857142857,1.0
0.0,0.0,4.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,8.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,13.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,4.0,0.0,
0.0,0.0,6.0,0.0,
0.0,0.0,7.0,0.0,
0.0,0.0,11.0,0.0,
0.0,0.0,3.0,0.0,
0.0,0.0,12.0,0.0,
0.0,0.0,5.0,0.0,
0.0,0.0,1.0,0.0,
0.0,0.0,2.0,0.0,
0.0,0.0,5.0,0.0,
